ProductID,Segment_ID,Segment,Segment_Label
ISK-856-NL9,0,Segment 1,📊 Steady Performers
ISK-887-WS8,0,Segment 1,📊 Steady Performers
ISK-927-ZX1,0,Segment 1,📊 Steady Performers
ISL-454-UX8,0,Segment 1,📊 Steady Performers
ISM-979-ZH2,0,Segment 1,📊 Steady Performers
ISN-701-TZ2,0,Segment 1,📊 Steady Performers
ISO-292-AD5,0,Segment 1,📊 Steady Performers
ISO-601-NF7,0,Segment 1,📊 Steady Performers
ISO-618-PK8,0,Segment 1,📊 Steady Performers
ISQ-217-QB9,0,Segment 1,📊 Steady Performers
ISQ-706-VL0,0,Segment 1,📊 Steady Performers
ISS-578-UX8,0,Segment 1,📊 Steady Performers
IST-110-GE3,0,Segment 1,📊 Steady Performers
IST-554-HG6,0,Segment 1,📊 Steady Performers
IST-643-YD4,0,Segment 1,📊 Steady Performers
ISU-309-QP7,0,Segment 1,📊 Steady Performers
ISU-503-IJ9,0,Segment 1,📊 Steady Performers
ISV-208-RF6,0,Segment 1,📊 Steady Performers
ISV-249-WZ2,0,Segment 1,📊 Steady Performers
ISV-257-GT1,0,Segment 1,📊 Steady Performers
ISV-337-KG9,0,Segment 1,📊 Steady Performers
ISW-873-CR7,0,Segment 1,📊 Steady Performers
ISX-268-BX6,0,Segment 1,📊 Steady Performers
ISX-962-AY9,0,Segment 1,📊 Steady Performers
ISY-847-GG6,0,Segment 1,📊 Steady Performers
ISZ-287-EA7,0,Segment 1,📊 Steady Performers
ITA-507-JG2,0,Segment 1,📊 Steady Performers
ITB-070-RP8,0,Segment 1,📊 Steady Performers
ITB-564-NA4,0,Segment 1,📊 Steady Performers
ITC-966-GJ6,0,Segment 1,📊 Steady Performers
ITD-426-ZH2,0,Segment 1,📊 Steady Performers
ITD-707-QM5,0,Segment 1,📊 Steady Performers
ITF-113-KS9,0,Segment 1,📊 Steady Performers
ITG-048-WL3,0,Segment 1,📊 Steady Performers
ITG-177-DR7,0,Segment 1,📊 Steady Performers
ITG-264-SU7,0,Segment 1,📊 Steady Performers
ITG-920-FO6,0,Segment 1,📊 Steady Performers
ITH-032-AN7,0,Segment 1,📊 Steady Performers
ITI-035-WB9,0,Segment 1,📊 Steady Performers
ITI-479-IX1,0,Segment 1,📊 Steady Performers
ITI-967-BV5,0,Segment 1,📊 Steady Performers
ITJ-103-IP1,0,Segment 1,📊 Steady Performers
ITJ-153-HE1,0,Segment 1,📊 Steady Performers
ITJ-248-LC2,0,Segment 1,📊 Steady Performers
ITK-150-CU0,0,Segment 1,📊 Steady Performers
ITK-726-OT8,0,Segment 1,📊 Steady Performers
ITM-016-TX5,0,Segment 1,📊 Steady Performers
ITM-397-NX1,0,Segment 1,📊 Steady Performers
ITN-585-PC1,0,Segment 1,📊 Steady Performers
ITP-237-QO5,0,Segment 1,📊 Steady Performers
ITQ-016-JM3,0,Segment 1,📊 Steady Performers
ITQ-143-HC5,0,Segment 1,📊 Steady Performers
ITQ-381-EM0,0,Segment 1,📊 Steady Performers
ITQ-541-ZD6,0,Segment 1,📊 Steady Performers
ITQ-924-NA0,0,Segment 1,📊 Steady Performers
ITR-515-VF8,0,Segment 1,📊 Steady Performers
ITR-852-MV6,0,Segment 1,📊 Steady Performers
ITR-925-UK4,0,Segment 1,📊 Steady Performers
ITS-023-AS7,0,Segment 1,📊 Steady Performers
ITS-719-DH9,0,Segment 1,📊 Steady Performers
ITT-167-EI3,0,Segment 1,📊 Steady Performers
ITT-777-BA3,0,Segment 1,📊 Steady Performers
ITV-068-GU3,0,Segment 1,📊 Steady Performers
ITV-314-QP1,0,Segment 1,📊 Steady Performers
ITV-398-IJ2,0,Segment 1,📊 Steady Performers
ITV-914-WG3,0,Segment 1,📊 Steady Performers
ITW-638-YP0,0,Segment 1,📊 Steady Performers
ITW-668-KI0,0,Segment 1,📊 Steady Performers
ITW-706-MI5,0,Segment 1,📊 Steady Performers
ITW-855-CI2,0,Segment 1,📊 Steady Performers
ITY-405-WE7,0,Segment 1,📊 Steady Performers
ITY-596-RU5,0,Segment 1,📊 Steady Performers
ITZ-339-VF7,0,Segment 1,📊 Steady Performers
ITZ-759-JG7,0,Segment 1,📊 Steady Performers
IUA-618-IO3,0,Segment 1,📊 Steady Performers
IUB-248-DQ1,0,Segment 1,📊 Steady Performers
IUB-332-LK3,0,Segment 1,📊 Steady Performers
IUB-423-AM3,0,Segment 1,📊 Steady Performers
IUD-078-SQ8,0,Segment 1,📊 Steady Performers
IUD-173-JB6,0,Segment 1,📊 Steady Performers
IUD-577-OB9,0,Segment 1,📊 Steady Performers
IUD-757-TF0,0,Segment 1,📊 Steady Performers
IUE-255-VR9,0,Segment 1,📊 Steady Performers
IUE-864-OO6,0,Segment 1,📊 Steady Performers
IUF-428-IW3,0,Segment 1,📊 Steady Performers
IUF-442-TZ2,0,Segment 1,📊 Steady Performers
IUG-609-WW1,0,Segment 1,📊 Steady Performers
IUG-866-RA0,0,Segment 1,📊 Steady Performers
IUH-106-RB4,0,Segment 1,📊 Steady Performers
IUH-800-GE8,0,Segment 1,📊 Steady Performers
IUI-001-OE6,0,Segment 1,📊 Steady Performers
IUI-800-EZ9,0,Segment 1,📊 Steady Performers
IUJ-246-TR7,0,Segment 1,📊 Steady Performers
IUJ-670-SG4,0,Segment 1,📊 Steady Performers
IUK-256-CP7,0,Segment 1,📊 Steady Performers
IUK-663-BI6,0,Segment 1,📊 Steady Performers
IUL-402-CW7,0,Segment 1,📊 Steady Performers
IUL-706-LF0,0,Segment 1,📊 Steady Performers
IUM-496-ZK2,0,Segment 1,📊 Steady Performers
IUN-917-MA0,0,Segment 1,📊 Steady Performers
IUO-418-QP7,0,Segment 1,📊 Steady Performers
IUO-442-JT9,0,Segment 1,📊 Steady Performers
IUO-488-BW0,0,Segment 1,📊 Steady Performers
IUO-605-SI7,0,Segment 1,📊 Steady Performers
IUO-790-LR0,0,Segment 1,📊 Steady Performers
IUO-841-MR0,0,Segment 1,📊 Steady Performers
IUP-065-XE4,0,Segment 1,📊 Steady Performers
IUP-099-OU8,0,Segment 1,📊 Steady Performers
IUP-892-YA3,0,Segment 1,📊 Steady Performers
IUQ-025-VW3,0,Segment 1,📊 Steady Performers
IUQ-906-IC3,0,Segment 1,📊 Steady Performers
IUR-399-MJ7,0,Segment 1,📊 Steady Performers
IUR-509-JN0,0,Segment 1,📊 Steady Performers
IUR-812-JD1,0,Segment 1,📊 Steady Performers
IUR-931-PC2,0,Segment 1,📊 Steady Performers
IUR-970-II1,0,Segment 1,📊 Steady Performers
IUS-017-CJ9,0,Segment 1,📊 Steady Performers
IUT-711-ZT8,0,Segment 1,📊 Steady Performers
IUT-919-RY7,0,Segment 1,📊 Steady Performers
IUU-085-NN9,0,Segment 1,📊 Steady Performers
IUV-424-OR5,0,Segment 1,📊 Steady Performers
IUV-615-TE2,0,Segment 1,📊 Steady Performers
IUV-652-MZ6,0,Segment 1,📊 Steady Performers
IUW-281-TI7,0,Segment 1,📊 Steady Performers
IUW-873-PG2,0,Segment 1,📊 Steady Performers
IUX-607-XU3,0,Segment 1,📊 Steady Performers
IUX-660-RR3,0,Segment 1,📊 Steady Performers
IUY-178-NK4,0,Segment 1,📊 Steady Performers
IVA-033-YG4,0,Segment 1,📊 Steady Performers
IVA-541-RD4,0,Segment 1,📊 Steady Performers
IVB-185-HC7,0,Segment 1,📊 Steady Performers
IVB-409-FW4,0,Segment 1,📊 Steady Performers
IVB-460-XI5,0,Segment 1,📊 Steady Performers
IVB-813-SZ6,0,Segment 1,📊 Steady Performers
IVB-844-IN7,0,Segment 1,📊 Steady Performers
IVC-864-SM6,0,Segment 1,📊 Steady Performers
IVD-423-ZO9,0,Segment 1,📊 Steady Performers
IVD-821-LG9,0,Segment 1,📊 Steady Performers
IVF-164-EB6,0,Segment 1,📊 Steady Performers
IVF-304-YK9,0,Segment 1,📊 Steady Performers
IVF-962-CH6,0,Segment 1,📊 Steady Performers
IVG-277-FU5,0,Segment 1,📊 Steady Performers
IVG-912-ZE5,0,Segment 1,📊 Steady Performers
IVH-868-FO5,0,Segment 1,📊 Steady Performers
IVH-990-BP5,0,Segment 1,📊 Steady Performers
IVI-208-UQ4,0,Segment 1,📊 Steady Performers
IVI-531-RR6,0,Segment 1,📊 Steady Performers
IVI-971-YO9,0,Segment 1,📊 Steady Performers
IVI-996-GY5,0,Segment 1,📊 Steady Performers
IVJ-378-FC4,0,Segment 1,📊 Steady Performers
IVJ-679-EM5,0,Segment 1,📊 Steady Performers
IVK-500-DZ1,0,Segment 1,📊 Steady Performers
IVM-341-GL7,0,Segment 1,📊 Steady Performers
IVM-952-WL5,0,Segment 1,📊 Steady Performers
IVN-318-GX4,0,Segment 1,📊 Steady Performers
IVO-095-YB3,0,Segment 1,📊 Steady Performers
IVO-435-PJ7,0,Segment 1,📊 Steady Performers
IVO-788-YE8,0,Segment 1,📊 Steady Performers
IVP-096-ZJ3,0,Segment 1,📊 Steady Performers
IVQ-034-LC1,0,Segment 1,📊 Steady Performers
IVQ-417-DV1,0,Segment 1,📊 Steady Performers
IVQ-515-HN8,0,Segment 1,📊 Steady Performers
IVR-398-NQ3,0,Segment 1,📊 Steady Performers
IVR-672-XD8,0,Segment 1,📊 Steady Performers
IVT-312-PN8,0,Segment 1,📊 Steady Performers
IVV-833-OB0,0,Segment 1,📊 Steady Performers
IVV-952-IN6,0,Segment 1,📊 Steady Performers
IVV-985-YB5,0,Segment 1,📊 Steady Performers
IVW-470-LR5,0,Segment 1,📊 Steady Performers
IVX-120-PU4,0,Segment 1,📊 Steady Performers
IVX-406-OM3,0,Segment 1,📊 Steady Performers
IVX-487-FT9,0,Segment 1,📊 Steady Performers
IVX-684-QI9,0,Segment 1,📊 Steady Performers
IVY-248-KJ5,0,Segment 1,📊 Steady Performers
IVY-452-SR7,0,Segment 1,📊 Steady Performers
IVZ-845-WK2,0,Segment 1,📊 Steady Performers
IWA-204-VT5,0,Segment 1,📊 Steady Performers
IWB-269-QM9,0,Segment 1,📊 Steady Performers
IWB-829-KZ5,0,Segment 1,📊 Steady Performers
IWC-023-KK5,0,Segment 1,📊 Steady Performers
IWC-375-VT5,0,Segment 1,📊 Steady Performers
IWC-588-YY5,0,Segment 1,📊 Steady Performers
IWD-288-VA4,0,Segment 1,📊 Steady Performers
IWD-770-ZK3,0,Segment 1,📊 Steady Performers
IWE-676-OY5,0,Segment 1,📊 Steady Performers
IWF-229-CP4,0,Segment 1,📊 Steady Performers
IWF-410-LL1,0,Segment 1,📊 Steady Performers
IWG-167-ZK7,0,Segment 1,📊 Steady Performers
IWG-325-OP1,0,Segment 1,📊 Steady Performers
IWG-534-EV0,0,Segment 1,📊 Steady Performers
IWI-236-EH3,0,Segment 1,📊 Steady Performers
IWI-689-AZ3,0,Segment 1,📊 Steady Performers
IWI-932-EP9,0,Segment 1,📊 Steady Performers
IWI-974-AP0,0,Segment 1,📊 Steady Performers
IWK-059-NP3,0,Segment 1,📊 Steady Performers
IWK-633-EO1,0,Segment 1,📊 Steady Performers
IWL-765-NU3,0,Segment 1,📊 Steady Performers
IWM-241-CF0,0,Segment 1,📊 Steady Performers
IWM-830-HS0,0,Segment 1,📊 Steady Performers
IWN-201-LT3,0,Segment 1,📊 Steady Performers
IWN-212-JE3,0,Segment 1,📊 Steady Performers
IWO-670-EM5,0,Segment 1,📊 Steady Performers
IWO-721-QS1,0,Segment 1,📊 Steady Performers
IWO-756-VT4,0,Segment 1,📊 Steady Performers
IWP-582-AZ3,0,Segment 1,📊 Steady Performers
IWP-991-JF1,0,Segment 1,📊 Steady Performers
IWS-265-QH2,0,Segment 1,📊 Steady Performers
IWT-488-BF0,0,Segment 1,📊 Steady Performers
IWU-157-GF0,0,Segment 1,📊 Steady Performers
IWV-720-GD8,0,Segment 1,📊 Steady Performers
IWV-813-BG0,0,Segment 1,📊 Steady Performers
IWW-349-TQ9,0,Segment 1,📊 Steady Performers
IWX-000-BO3,0,Segment 1,📊 Steady Performers
IWX-283-HX9,0,Segment 1,📊 Steady Performers
IWX-787-QL5,0,Segment 1,📊 Steady Performers
IWX-927-DJ6,0,Segment 1,📊 Steady Performers
IWY-020-DB0,0,Segment 1,📊 Steady Performers
IWY-073-IK2,0,Segment 1,📊 Steady Performers
IWY-946-SX5,0,Segment 1,📊 Steady Performers
IWZ-024-LP8,0,Segment 1,📊 Steady Performers
IWZ-139-IR0,0,Segment 1,📊 Steady Performers
IXA-164-AM2,0,Segment 1,📊 Steady Performers
IXB-678-XT5,0,Segment 1,📊 Steady Performers
IXC-161-XW9,0,Segment 1,📊 Steady Performers
IXC-691-EX4,0,Segment 1,📊 Steady Performers
IXC-751-NR6,0,Segment 1,📊 Steady Performers
IXC-835-NN2,0,Segment 1,📊 Steady Performers
IXE-339-AE4,0,Segment 1,📊 Steady Performers
IXE-692-ZB8,0,Segment 1,📊 Steady Performers
IXF-042-AE9,0,Segment 1,📊 Steady Performers
IXF-482-YJ7,0,Segment 1,📊 Steady Performers
IXG-831-VI8,0,Segment 1,📊 Steady Performers
IXH-558-GD7,0,Segment 1,📊 Steady Performers
IXH-575-KS7,0,Segment 1,📊 Steady Performers
IXH-932-RQ0,0,Segment 1,📊 Steady Performers
IXI-485-AE2,0,Segment 1,📊 Steady Performers
IXI-866-QR3,0,Segment 1,📊 Steady Performers
IXJ-776-WY0,0,Segment 1,📊 Steady Performers
IXK-181-WU8,0,Segment 1,📊 Steady Performers
IXK-256-SH5,0,Segment 1,📊 Steady Performers
IXK-833-RG0,0,Segment 1,📊 Steady Performers
IXL-373-CN0,0,Segment 1,📊 Steady Performers
IXL-940-SI6,0,Segment 1,📊 Steady Performers
IXM-662-IN0,0,Segment 1,📊 Steady Performers
IXN-222-SD8,0,Segment 1,📊 Steady Performers
IXN-563-RG2,0,Segment 1,📊 Steady Performers
IXN-794-FE5,0,Segment 1,📊 Steady Performers
IXN-876-WD8,0,Segment 1,📊 Steady Performers
IXO-214-UY8,0,Segment 1,📊 Steady Performers
IXO-240-AO9,0,Segment 1,📊 Steady Performers
IXP-650-WF2,0,Segment 1,📊 Steady Performers
IXQ-927-EF5,0,Segment 1,📊 Steady Performers
IXR-024-DC0,0,Segment 1,📊 Steady Performers
IXR-929-HA1,0,Segment 1,📊 Steady Performers
IXS-226-BO4,0,Segment 1,📊 Steady Performers
IXS-693-XA0,0,Segment 1,📊 Steady Performers
IXT-416-LP1,0,Segment 1,📊 Steady Performers
IXW-821-AZ1,0,Segment 1,📊 Steady Performers
IXW-845-UP7,0,Segment 1,📊 Steady Performers
IXX-483-MX4,0,Segment 1,📊 Steady Performers
IXX-599-CR6,0,Segment 1,📊 Steady Performers
IXX-649-LG5,0,Segment 1,📊 Steady Performers
IXX-687-IH5,0,Segment 1,📊 Steady Performers
IXZ-155-NI7,0,Segment 1,📊 Steady Performers
IXZ-725-BG4,0,Segment 1,📊 Steady Performers
IXZ-873-ZU4,0,Segment 1,📊 Steady Performers
IYA-109-JT1,0,Segment 1,📊 Steady Performers
IYA-602-CB2,0,Segment 1,📊 Steady Performers
IYB-057-RE1,0,Segment 1,📊 Steady Performers
IYB-473-ON1,0,Segment 1,📊 Steady Performers
IYC-461-GG4,0,Segment 1,📊 Steady Performers
IYD-618-YO9,0,Segment 1,📊 Steady Performers
IYD-930-HQ3,0,Segment 1,📊 Steady Performers
IYE-187-KN6,0,Segment 1,📊 Steady Performers
IYE-659-GZ3,0,Segment 1,📊 Steady Performers
IYE-674-AO8,0,Segment 1,📊 Steady Performers
IYF-051-GV5,0,Segment 1,📊 Steady Performers
IYF-075-UV4,0,Segment 1,📊 Steady Performers
IYF-132-OB4,0,Segment 1,📊 Steady Performers
IYF-247-AQ2,0,Segment 1,📊 Steady Performers
IYF-544-EB4,0,Segment 1,📊 Steady Performers
IYF-643-AP1,0,Segment 1,📊 Steady Performers
IYH-007-DB2,0,Segment 1,📊 Steady Performers
IYH-349-EU5,0,Segment 1,📊 Steady Performers
IYH-855-ST5,0,Segment 1,📊 Steady Performers
IYH-874-WM4,0,Segment 1,📊 Steady Performers
IYI-574-PH3,0,Segment 1,📊 Steady Performers
IYJ-090-UM6,0,Segment 1,📊 Steady Performers
IYJ-183-HC4,0,Segment 1,📊 Steady Performers
IYJ-537-YL9,0,Segment 1,📊 Steady Performers
IYK-890-VF8,0,Segment 1,📊 Steady Performers
IYL-099-NN5,0,Segment 1,📊 Steady Performers
IYL-637-PY7,0,Segment 1,📊 Steady Performers
IYM-119-NB1,0,Segment 1,📊 Steady Performers
IYN-571-MB5,0,Segment 1,📊 Steady Performers
IYN-775-AQ8,0,Segment 1,📊 Steady Performers
IYO-683-SZ3,0,Segment 1,📊 Steady Performers
IYO-698-DZ4,0,Segment 1,📊 Steady Performers
IYP-399-XS1,0,Segment 1,📊 Steady Performers
IYP-467-UW9,0,Segment 1,📊 Steady Performers
IYP-971-RW0,0,Segment 1,📊 Steady Performers
IYQ-521-KC9,0,Segment 1,📊 Steady Performers
IYQ-697-WN7,0,Segment 1,📊 Steady Performers
IYR-917-LG2,0,Segment 1,📊 Steady Performers
IYS-186-JW7,0,Segment 1,📊 Steady Performers
IYT-036-XH0,0,Segment 1,📊 Steady Performers
IYT-248-NN6,0,Segment 1,📊 Steady Performers
IYU-488-ZL0,0,Segment 1,📊 Steady Performers
IYU-504-FB6,0,Segment 1,📊 Steady Performers
IYU-748-SS9,0,Segment 1,📊 Steady Performers
IYW-023-FK9,0,Segment 1,📊 Steady Performers
IYW-103-DR8,0,Segment 1,📊 Steady Performers
IYW-525-JZ3,0,Segment 1,📊 Steady Performers
IYX-219-WV4,0,Segment 1,📊 Steady Performers
IYY-612-QF7,0,Segment 1,📊 Steady Performers
IYZ-140-OJ9,0,Segment 1,📊 Steady Performers
IYZ-245-SC1,0,Segment 1,📊 Steady Performers
IZA-510-JZ2,0,Segment 1,📊 Steady Performers
IZC-352-EK2,0,Segment 1,📊 Steady Performers
IZC-484-RK8,0,Segment 1,📊 Steady Performers
IZC-830-BQ8,0,Segment 1,📊 Steady Performers
IZD-131-EY3,0,Segment 1,📊 Steady Performers
IZE-101-WT8,0,Segment 1,📊 Steady Performers
IZE-823-XJ6,0,Segment 1,📊 Steady Performers
IZE-962-GU4,0,Segment 1,📊 Steady Performers
IZF-334-XI3,0,Segment 1,📊 Steady Performers
IZG-246-GP8,0,Segment 1,📊 Steady Performers
IZG-329-LB5,0,Segment 1,📊 Steady Performers
IZG-689-VO5,0,Segment 1,📊 Steady Performers
IZG-925-UI4,0,Segment 1,📊 Steady Performers
IZH-342-OZ7,0,Segment 1,📊 Steady Performers
IZI-345-DD0,0,Segment 1,📊 Steady Performers
IZI-639-MZ6,0,Segment 1,📊 Steady Performers
IZI-812-BA9,0,Segment 1,📊 Steady Performers
IZJ-226-DA6,0,Segment 1,📊 Steady Performers
IZJ-939-YK3,0,Segment 1,📊 Steady Performers
IZK-012-OD1,0,Segment 1,📊 Steady Performers
IZK-689-ZZ0,0,Segment 1,📊 Steady Performers
IZK-732-DY1,0,Segment 1,📊 Steady Performers
IZK-768-WT5,0,Segment 1,📊 Steady Performers
IZK-890-NC0,0,Segment 1,📊 Steady Performers
IZL-144-MC1,0,Segment 1,📊 Steady Performers
IZL-472-YQ1,0,Segment 1,📊 Steady Performers
IZN-029-NB3,0,Segment 1,📊 Steady Performers
IZN-163-MV7,0,Segment 1,📊 Steady Performers
IZN-745-EG4,0,Segment 1,📊 Steady Performers
IZQ-912-NQ9,0,Segment 1,📊 Steady Performers
IZR-363-AZ5,0,Segment 1,📊 Steady Performers
IZR-516-TW5,0,Segment 1,📊 Steady Performers
IZS-164-IN3,0,Segment 1,📊 Steady Performers
IZS-733-FC2,0,Segment 1,📊 Steady Performers
IZS-874-RX9,0,Segment 1,📊 Steady Performers
IZT-169-HN2,0,Segment 1,📊 Steady Performers
IZT-250-XY8,0,Segment 1,📊 Steady Performers
IZT-615-WK2,0,Segment 1,📊 Steady Performers
IZT-696-JM2,0,Segment 1,📊 Steady Performers
IZT-715-FF3,0,Segment 1,📊 Steady Performers
IZU-210-OK7,0,Segment 1,📊 Steady Performers
IZU-533-EZ5,0,Segment 1,📊 Steady Performers
IZU-789-EH6,0,Segment 1,📊 Steady Performers
IZU-841-GV8,0,Segment 1,📊 Steady Performers
IZV-197-HN4,0,Segment 1,📊 Steady Performers
IZV-597-ZZ4,0,Segment 1,📊 Steady Performers
IZV-920-LQ1,0,Segment 1,📊 Steady Performers
IZW-132-WA1,0,Segment 1,📊 Steady Performers
IZW-156-UN6,0,Segment 1,📊 Steady Performers
IZW-543-YK0,0,Segment 1,📊 Steady Performers
IZW-639-ZH8,0,Segment 1,📊 Steady Performers
IZW-999-DR1,0,Segment 1,📊 Steady Performers
IZX-168-ST1,0,Segment 1,📊 Steady Performers
IZX-587-VR5,0,Segment 1,📊 Steady Performers
IZX-702-OH6,0,Segment 1,📊 Steady Performers
IZX-808-GE6,0,Segment 1,📊 Steady Performers
IZY-114-SO5,0,Segment 1,📊 Steady Performers
IZY-222-SB2,0,Segment 1,📊 Steady Performers
IZY-328-ZG1,0,Segment 1,📊 Steady Performers
IZY-983-KK6,0,Segment 1,📊 Steady Performers
IZZ-232-KG5,0,Segment 1,📊 Steady Performers
IZZ-638-KO2,0,Segment 1,📊 Steady Performers
IZZ-842-AS8,0,Segment 1,📊 Steady Performers
JAB-819-ES5,0,Segment 1,📊 Steady Performers
JAE-423-LZ8,0,Segment 1,📊 Steady Performers
JAE-788-OD7,0,Segment 1,📊 Steady Performers
JAF-057-VM5,0,Segment 1,📊 Steady Performers
JAF-251-ZP7,0,Segment 1,📊 Steady Performers
JAF-439-XC7,0,Segment 1,📊 Steady Performers
JAF-859-OG7,0,Segment 1,📊 Steady Performers
JAF-991-VY7,0,Segment 1,📊 Steady Performers
JAG-137-AT5,0,Segment 1,📊 Steady Performers
JAG-138-JU5,0,Segment 1,📊 Steady Performers
JAG-696-NC6,0,Segment 1,📊 Steady Performers
JAG-798-GX9,0,Segment 1,📊 Steady Performers
JAG-959-RV6,0,Segment 1,📊 Steady Performers
JAI-589-SB0,0,Segment 1,📊 Steady Performers
JAK-617-EP5,0,Segment 1,📊 Steady Performers
JAL-131-DA6,0,Segment 1,📊 Steady Performers
JAL-176-ZM3,0,Segment 1,📊 Steady Performers
JAL-201-UO1,0,Segment 1,📊 Steady Performers
JAL-303-KD4,0,Segment 1,📊 Steady Performers
JAL-338-DC0,0,Segment 1,📊 Steady Performers
JAL-596-UN1,0,Segment 1,📊 Steady Performers
JAM-247-JH1,0,Segment 1,📊 Steady Performers
JAM-686-NK6,0,Segment 1,📊 Steady Performers
JAM-794-QX1,0,Segment 1,📊 Steady Performers
JAN-592-FY1,0,Segment 1,📊 Steady Performers
JAN-750-BF6,0,Segment 1,📊 Steady Performers
JAO-016-XD1,0,Segment 1,📊 Steady Performers
JAO-422-QJ6,0,Segment 1,📊 Steady Performers
JAO-444-NT7,0,Segment 1,📊 Steady Performers
JAO-829-NY4,0,Segment 1,📊 Steady Performers
JAP-379-IZ9,0,Segment 1,📊 Steady Performers
JAP-443-CX9,0,Segment 1,📊 Steady Performers
JAQ-057-DE2,0,Segment 1,📊 Steady Performers
JAQ-181-BJ8,0,Segment 1,📊 Steady Performers
JAQ-406-BV0,0,Segment 1,📊 Steady Performers
JAQ-543-GQ6,0,Segment 1,📊 Steady Performers
JAS-161-AZ1,0,Segment 1,📊 Steady Performers
JAT-217-FW8,0,Segment 1,📊 Steady Performers
JAT-603-TM7,0,Segment 1,📊 Steady Performers
JAU-587-EC1,0,Segment 1,📊 Steady Performers
JAV-558-UI0,0,Segment 1,📊 Steady Performers
JAV-569-RL2,0,Segment 1,📊 Steady Performers
JAV-796-VX8,0,Segment 1,📊 Steady Performers
JAW-598-DG8,0,Segment 1,📊 Steady Performers
JAX-032-GO3,0,Segment 1,📊 Steady Performers
JAX-361-BC3,0,Segment 1,📊 Steady Performers
JAX-924-DT4,0,Segment 1,📊 Steady Performers
JAY-892-BK5,0,Segment 1,📊 Steady Performers
JAZ-009-FN2,0,Segment 1,📊 Steady Performers
JAZ-964-JK9,0,Segment 1,📊 Steady Performers
JBA-101-XF1,0,Segment 1,📊 Steady Performers
JBB-456-WO7,0,Segment 1,📊 Steady Performers
JBB-947-EA1,0,Segment 1,📊 Steady Performers
JBB-964-HT2,0,Segment 1,📊 Steady Performers
JBD-140-TX7,0,Segment 1,📊 Steady Performers
JBD-155-LN7,0,Segment 1,📊 Steady Performers
JBD-278-HT3,0,Segment 1,📊 Steady Performers
JBD-929-HK9,0,Segment 1,📊 Steady Performers
JBE-056-UH6,0,Segment 1,📊 Steady Performers
JBE-119-AV2,0,Segment 1,📊 Steady Performers
JBG-184-AQ8,0,Segment 1,📊 Steady Performers
JBG-452-PB0,0,Segment 1,📊 Steady Performers
JBH-018-DM6,0,Segment 1,📊 Steady Performers
JBH-737-XI8,0,Segment 1,📊 Steady Performers
JBI-703-QF0,0,Segment 1,📊 Steady Performers
JBJ-510-EC4,0,Segment 1,📊 Steady Performers
JBK-245-LJ9,0,Segment 1,📊 Steady Performers
JBK-585-KQ6,0,Segment 1,📊 Steady Performers
JBK-773-WO0,0,Segment 1,📊 Steady Performers
JBL-839-JE7,0,Segment 1,📊 Steady Performers
JBM-766-AL0,0,Segment 1,📊 Steady Performers
JBM-857-BI7,0,Segment 1,📊 Steady Performers
JBN-501-AH9,0,Segment 1,📊 Steady Performers
JBO-252-BZ3,0,Segment 1,📊 Steady Performers
JBP-522-MT8,0,Segment 1,📊 Steady Performers
JBP-594-ZR2,0,Segment 1,📊 Steady Performers
JBP-842-XV2,0,Segment 1,📊 Steady Performers
JBP-990-BG2,0,Segment 1,📊 Steady Performers
JBQ-073-EA6,0,Segment 1,📊 Steady Performers
JBQ-090-WJ2,0,Segment 1,📊 Steady Performers
JBQ-315-TM9,0,Segment 1,📊 Steady Performers
JBQ-574-KT0,0,Segment 1,📊 Steady Performers
JBQ-935-EG8,0,Segment 1,📊 Steady Performers
JBR-017-QP1,0,Segment 1,📊 Steady Performers
JBR-516-IS4,0,Segment 1,📊 Steady Performers
JBR-695-UM7,0,Segment 1,📊 Steady Performers
JBT-607-FE0,0,Segment 1,📊 Steady Performers
JBT-710-OM7,0,Segment 1,📊 Steady Performers
JBU-113-AS1,0,Segment 1,📊 Steady Performers
JBU-982-TJ7,0,Segment 1,📊 Steady Performers
JBV-095-OT4,0,Segment 1,📊 Steady Performers
JBV-198-VE2,0,Segment 1,📊 Steady Performers
JBV-830-KX5,0,Segment 1,📊 Steady Performers
JBW-126-QA9,0,Segment 1,📊 Steady Performers
JBW-206-SU3,0,Segment 1,📊 Steady Performers
JBW-705-IA1,0,Segment 1,📊 Steady Performers
JBW-716-MD7,0,Segment 1,📊 Steady Performers
JBW-894-FC0,0,Segment 1,📊 Steady Performers
JBX-396-KC8,0,Segment 1,📊 Steady Performers
JBX-509-IL9,0,Segment 1,📊 Steady Performers
JBX-539-KU5,0,Segment 1,📊 Steady Performers
JBX-548-KL3,0,Segment 1,📊 Steady Performers
JBZ-130-YF4,0,Segment 1,📊 Steady Performers
JBZ-272-CY3,0,Segment 1,📊 Steady Performers
JBZ-409-AS5,0,Segment 1,📊 Steady Performers
JCA-263-JF7,0,Segment 1,📊 Steady Performers
JCA-370-HY4,0,Segment 1,📊 Steady Performers
JCA-781-FP1,0,Segment 1,📊 Steady Performers
JCB-783-JC4,0,Segment 1,📊 Steady Performers
JCC-367-LK9,0,Segment 1,📊 Steady Performers
JCC-413-WW7,0,Segment 1,📊 Steady Performers
JCC-415-XN1,0,Segment 1,📊 Steady Performers
JCD-400-QE7,0,Segment 1,📊 Steady Performers
JCD-591-KE9,0,Segment 1,📊 Steady Performers
